item,entropy,expected_logprob,within_logprob,between_logprob
47,6.417078495025635,-5.461357116699219,-6.204803466796875,-8.466987609863281
48,6.215755939483643,-5.979713439941406,-4.569187164306641,-7.914939880371094
49,1.7934703826904297,-0.302398681640625,-7.2521209716796875,-5.756134033203125
50,4.481976509094238,-1.2940673828125,-7.665321350097656,-4.253318786621094
51,5.515140533447266,-1.59375,-4.982551574707031,-7.482444763183594
52,1.2518274784088135,-0.257171630859375,-7.78040885925293,-13.389932632446289
53,4.283783912658691,-7.08184814453125,-11.095924377441406,-8.146895408630371
54,6.1651997566223145,-11.952385902404785,-9.801750183105469,-8.351341247558594
55,2.942678451538086,-3.846820831298828,-6.060943603515625,-8.930435180664062
56,5.043276786804199,-3.7488021850585938,-5.9429473876953125,-9.881515502929688
57,3.2483415603637695,-2.64599609375,-6.4261322021484375,-9.39686393737793
58,4.404285430908203,-2.220733642578125,-3.3736495971679688,-7.086023330688477
59,4.6287713050842285,-4.088531494140625,-8.013309478759766,-5.9743499755859375
60,6.030878067016602,-4.807575225830078,-5.468830108642578,-3.6791305541992188
61,5.498530864715576,-11.416812896728516,-12.023219108581543,-9.941978454589844
62,5.781609535217285,-8.534963607788086,-7.627931594848633,-9.247142791748047
63,5.050392150878906,-7.239898681640625,-11.44842529296875,-11.793523788452148
64,4.883029460906982,-5.614788055419922,-6.213737487792969,-9.862707138061523
65,3.791869640350342,-5.641754150390625,-7.477508544921875,-11.745559692382812
66,3.74711275100708,-4.263126373291016,-5.9268798828125,-12.619731903076172
67,5.34464693069458,-8.640213012695312,-7.675682067871094,-5.994781494140625
68,5.2418107986450195,-5.273094177246094,-9.053138732910156,-8.558151245117188
69,5.124666213989258,-2.1175765991210938,-4.352317810058594,-5.837776184082031
70,3.795323610305786,-1.83563232421875,-5.4444122314453125,-5.667747497558594
71,4.659735202789307,-1.321533203125,-5.47381591796875,-4.7427978515625
72,3.5524978637695312,-1.2746734619140625,-2.9482192993164062,-5.70609188079834
73,5.12651252746582,-2.066558837890625,-4.223869323730469,-6.190460205078125
74,5.579922676086426,-3.1278076171875,-5.14508056640625,-7.474365234375
75,5.475958824157715,-3.9976425170898438,-7.760894775390625,-9.602531433105469
76,5.37587308883667,-4.290153503417969,-1.6324615478515625,-6.145835876464844
77,5.5615644454956055,-7.1061859130859375,-6.3140869140625,-8.271339416503906
78,3.7638885974884033,-7.046878814697266,-14.226436614990234,-13.48898696899414
79,2.7072553634643555,-0.8365707397460938,-8.00982666015625,-16.621383666992188
80,3.9660000801086426,-1.5778121948242188,-4.48406982421875,-13.045310974121094
81,4.408369541168213,-1.0930557250976562,-3.1724395751953125,-5.666534423828125
82,2.7273898124694824,-0.432891845703125,-3.169403076171875,-11.706932067871094
83,4.372595310211182,-3.2286758422851562,-5.671730041503906,-6.392478942871094
84,5.487064838409424,-5.746490478515625,-6.750679016113281,-9.277801513671875
85,6.756437301635742,-5.338226318359375,-12.45440673828125,-12.679656982421875
86,1.748544692993164,-0.28565216064453125,-3.8244476318359375,-6.88018798828125
87,4.079402923583984,-0.962677001953125,-6.166450500488281,-9.754791259765625
88,1.608522653579712,-0.2412567138671875,-3.5147476196289062,-8.317291259765625
89,5.409687042236328,-1.9682846069335938,-7.0893378257751465,-7.025581359863281
90,5.246030807495117,-6.132720947265625,-5.8856658935546875,-10.16229248046875
91,2.402617931365967,-0.7406387329101562,-2.3005752563476562,-7.8781890869140625
92,3.892437696456909,-1.5796661376953125,-3.385986328125,-10.469940185546875
93,3.5721607208251953,-3.3830490112304688,-8.053169250488281,-8.831951141357422
94,4.111767768859863,-2.2415924072265625,-7.853889465332031,-7.7238311767578125
95,4.770238399505615,-3.472381591796875,-7.14324951171875,-10.013023376464844
96,5.2736310958862305,-2.6077499389648438,-4.2941131591796875,-7.175437927246094
97,6.213265895843506,-4.744377136230469,-7.1629180908203125,-5.3821258544921875
98,4.922858238220215,-5.328681945800781,-4.14208984375,-10.170478820800781
99,2.9871718883514404,-0.5959949493408203,-7.1780548095703125,-10.135005950927734
100,5.448712348937988,-2.9482345581054688,-8.584693908691406,-7.85162353515625
101,4.713357448577881,-1.6155471801757812,-4.212028503417969,-5.7138671875
102,6.241645812988281,-3.3639755249023438,-7.820579528808594,-7.0904388427734375
103,5.969925880432129,-3.8454666137695312,-7.2059478759765625,-6.0230712890625
104,3.6429009437561035,-5.33990478515625,-7.303077697753906,-9.739791870117188
105,4.360838890075684,-2.277031898498535,-4.5884857177734375,-5.9300079345703125
106,2.4843084812164307,-7.554126739501953,-13.827690124511719,-12.161487579345703
107,5.448468208312988,-2.7463760375976562,-5.852363586425781,-6.119422912597656
108,3.2253246307373047,-6.943656921386719,-13.695945739746094,-11.356430053710938
109,2.6368513107299805,-2.2605972290039062,-11.97391128540039,-10.817684173583984
110,4.452895164489746,-7.439908981323242,-3.309183120727539,-5.587038040161133
111,2.9210548400878906,-0.6416778564453125,-4.4430389404296875,-11.130760192871094
112,2.970034599304199,-1.456573486328125,-5.655387878417969,-9.46112060546875
113,4.638001918792725,-1.979278564453125,-4.1502532958984375,-7.966407775878906
114,6.383358001708984,-3.7025833129882812,-8.814834594726562,-11.925460815429688
115,4.823089599609375,-8.031440734863281,-5.81414794921875,-7.433158874511719
116,5.3793840408325195,-5.395477294921875,-7.955615043640137,-11.373367309570312
117,5.090088844299316,-1.4022369384765625,-3.3971023559570312,-8.855010986328125
118,6.020888328552246,-2.7805709838867188,-8.717796325683594,-7.156944274902344
119,5.741292953491211,-5.8170166015625,-4.2312164306640625,-4.7266845703125
120,3.4348535537719727,-3.4261016845703125,-5.398521423339844,-6.579811096191406
121,5.424429416656494,-2.04150390625,-11.089268684387207,-12.532722473144531
122,4.598013401031494,-13.93822193145752,-10.8829345703125,-10.140892028808594
123,3.725715160369873,-2.7544784545898438,-2.9242782592773438,-4.5250701904296875
124,4.42196798324585,-4.178689956665039,-4.502870559692383,-11.548100471496582
125,4.163850784301758,-1.0300445556640625,-6.115875244140625,-4.741052150726318
126,1.6586655378341675,-0.7348709106445312,-7.047996520996094,-11.286911010742188
127,5.669277191162109,-7.906150817871094,-7.820817947387695,-9.970512390136719
128,4.414534091949463,-2.4528417587280273,-23.67422866821289,-24.085479736328125
129,5.783251762390137,-2.4516754150390625,-10.856061935424805,-12.458793640136719
130,5.20033597946167,-5.923723220825195,-7.3642578125,-12.493949890136719
131,4.484518527984619,-2.17718505859375,-7.19512939453125,-7.462806701660156
132,4.510120868682861,-4.323554039001465,-7.00921630859375,-15.132240295410156
