item,entropy,expected_surprisal,within_surprisal,between_surprisal,parameters
1,4.68890905380249,3.2678139209747314,8.150200843811035,7.11836576461792,2984627200
2,4.7670159339904785,7.815889835357666,5.31056022644043,7.92488956451416,2984627200
3,3.893998861312866,2.02221941947937,6.9893341064453125,10.228832244873047,2984627200
4,4.510830402374268,6.228750228881836,10.446919441223145,11.65536880493164,2984627200
5,2.6035587787628174,1.8462711572647095,5.880040645599365,8.814080238342285,2984627200
6,4.918349266052246,2.2036361694335938,5.266948699951172,7.538905143737793,2984627200
7,6.166115760803223,5.9747724533081055,8.61440372467041,8.530773162841797,2984627200
8,5.985177993774414,5.540871620178223,8.95754337310791,9.284453392028809,2984627200
9,5.5056562423706055,3.2532477378845215,4.9974846839904785,9.094646453857422,2984627200
10,4.54401969909668,6.439189910888672,5.855185508728027,10.920061111450195,2984627200
11,5.0823283195495605,5.909151077270508,12.814871788024902,10.93648910522461,2984627200
12,3.9708752632141113,2.3358712196350098,7.3323211669921875,9.7722806930542,2984627200
13,3.3709027767181396,3.490218162536621,5.3955535888671875,7.493375778198242,2984627200
14,2.926060199737549,2.477233409881592,5.712188720703125,10.747682571411133,2984627200
15,1.7449414730072021,2.071152687072754,4.256528854370117,8.010055541992188,2984627200
16,2.448037624359131,2.7273178100585938,6.648481369018555,7.92036247253418,2984627200
17,4.926105499267578,9.633259773254395,9.890057563781738,9.609048843383789,2984627200
18,4.724902153015137,5.2328691482543945,12.399052619934082,8.372353553771973,2984627200
19,4.664031028747559,3.9704480171203613,5.054306983947754,12.090069770812988,2984627200
20,5.253720283508301,4.228208541870117,10.541633605957031,12.148337364196777,2984627200
21,5.109992027282715,4.8354387283325195,5.575468063354492,6.510160446166992,2984627200
22,1.8801708221435547,0.882485032081604,7.325294494628906,7.530046463012695,2984627200
23,3.1456241607666016,1.8751041889190674,5.176544189453125,7.541316986083984,2984627200
24,2.5899367332458496,2.3177261352539062,6.456148147583008,9.47047233581543,2984627200
25,4.9721269607543945,2.7960591316223145,6.380791664123535,9.060456275939941,2984627200
26,4.362936019897461,2.8885793685913086,4.844245910644531,9.801057815551758,2984627200
27,5.254875183105469,4.922861576080322,4.58768367767334,7.446041584014893,2984627200
28,5.257759094238281,6.220697402954102,9.393718719482422,9.05859088897705,2984627200
29,5.332528591156006,6.400638580322266,5.719865798950195,11.033644676208496,2984627200
30,5.086110591888428,3.979185104370117,7.988643646240234,10.650812149047852,2984627200
31,3.9803225994110107,2.2365872859954834,6.413680076599121,11.359378814697266,2984627200
32,3.745784044265747,5.111929416656494,8.824214935302734,8.995647430419922,2984627200
33,3.069230318069458,2.255352735519409,6.452736854553223,4.358438491821289,2984627200
34,3.228475332260132,1.6598989963531494,4.335363864898682,7.208413600921631,2984627200
35,2.331294298171997,1.8941969871520996,5.099822998046875,6.77728796005249,2984627200
36,2.9742441177368164,3.351461887359619,11.500414848327637,9.81557846069336,2984627200
37,5.534562587738037,3.818643093109131,12.835144996643066,8.793360710144043,2984627200
38,4.025600910186768,6.527080535888672,7.253264427185059,6.255239963531494,2984627200
39,4.19331693649292,6.194888114929199,7.501765251159668,6.753830909729004,2984627200
40,5.124433994293213,4.557109832763672,6.205868244171143,8.246102333068848,2984627200
41,5.401536464691162,3.8769824504852295,8.252799987792969,9.48265266418457,2984627200
42,5.317998886108398,7.214454650878906,5.972592830657959,11.829754829406738,2984627200
43,3.6156349182128906,4.087775230407715,7.621966361999512,6.787345886230469,2984627200
44,6.751967430114746,4.501997947692871,8.324013710021973,10.837156295776367,2984627200
45,5.5612993240356445,8.749650955200195,9.72939395904541,17.51702308654785,2984627200
46,1.4838324785232544,9.127833366394043,11.628853797912598,11.712120056152344,2984627200
47,5.779079914093018,6.247514724731445,6.98098611831665,12.800304412841797,2984627200
48,6.136029243469238,7.817539215087891,6.773916244506836,7.895225524902344,2984627200
49,0.8067384362220764,0.8435348272323608,8.429523468017578,10.792549133300781,2984627200
50,1.9481446743011475,0.587438702583313,10.341327667236328,5.775918006896973,2984627200
51,6.3383564949035645,3.7325479984283447,7.75689697265625,7.44122838973999,2984627200
52,2.3050780296325684,1.2110512256622314,8.94434928894043,12.138318061828613,2984627200
53,4.4453816413879395,6.572267532348633,10.299005508422852,9.594143867492676,2984627200
54,5.565117835998535,12.58948802947998,10.539688110351562,8.149059295654297,2984627200
55,3.0115714073181152,3.9875550270080566,8.611886978149414,14.618630409240723,2984627200
56,4.179103374481201,6.240654945373535,7.296858787536621,10.499834060668945,2984627200
57,2.7238259315490723,3.6783204078674316,7.4894208908081055,11.071840286254883,2984627200
58,3.470154285430908,3.139296054840088,4.944151878356934,9.929032325744629,2984627200
59,4.255155563354492,3.841277599334717,9.499333381652832,7.63037109375,2984627200
60,5.552296161651611,4.2717790603637695,7.029209613800049,4.169752597808838,2984627200
61,5.310908794403076,8.233519554138184,10.38757610321045,10.700392723083496,2984627200
62,5.240780353546143,8.339142799377441,6.9783525466918945,10.038747787475586,2984627200
63,4.507907867431641,7.111069679260254,9.176888465881348,14.250165939331055,2984627200
64,4.125572681427002,8.068422317504883,6.740644454956055,10.695220947265625,2984627200
65,4.924564838409424,7.607121467590332,9.987222671508789,13.18907356262207,2984627200
66,3.6817681789398193,3.90108323097229,7.069530487060547,14.330503463745117,2984627200
67,4.516490936279297,8.233161926269531,8.45836353302002,9.233448028564453,2984627200
68,5.204023838043213,5.255297660827637,8.56898307800293,9.577288627624512,2984627200
69,4.932216167449951,3.188244342803955,6.2354841232299805,5.614801406860352,2984627200
70,4.41359281539917,2.950688123703003,7.151488304138184,8.426823616027832,2984627200
71,4.830068588256836,2.0269179344177246,4.938302040100098,6.041356086730957,2984627200
72,3.0730679035186768,1.1868693828582764,4.055380821228027,5.392557144165039,2984627200
73,3.2305402755737305,2.441450834274292,6.54325532913208,8.573238372802734,2984627200
74,6.004733085632324,4.056426048278809,7.035334587097168,9.233427047729492,2984627200
75,5.334721088409424,3.3576507568359375,8.192924499511719,6.892018795013428,2984627200
76,4.399625778198242,4.006844997406006,4.005015850067139,8.617859840393066,2984627200
77,5.115735054016113,5.580322742462158,6.034177780151367,9.970707893371582,2984627200
78,4.504951000213623,3.868640422821045,9.679725646972656,13.412758827209473,2984627200
79,2.903862476348877,2.3425276279449463,7.574969291687012,19.19394302368164,2984627200
80,4.109966278076172,3.140103340148926,5.401561737060547,12.75981330871582,2984627200
81,3.423734664916992,1.8518680334091187,5.007827281951904,6.321139335632324,2984627200
82,4.880950927734375,2.715491771697998,4.63369083404541,12.187725067138672,2984627200
83,4.144490718841553,3.799426555633545,7.369776725769043,6.440435409545898,2984627200
84,5.576269149780273,5.119626998901367,6.839763164520264,9.032072067260742,2984627200
85,6.253923416137695,4.854959964752197,11.680496215820312,13.824145317077637,2984627200
86,0.9028564691543579,1.0746623277664185,5.398529052734375,10.027649879455566,2984627200
87,3.919417142868042,2.9679150581359863,8.811911582946777,10.953672409057617,2984627200
88,3.4196255207061768,2.886925220489502,8.349164962768555,10.303792953491211,2984627200
89,4.264514923095703,3.0365865230560303,7.715116500854492,6.506924629211426,2984627200
90,5.288222312927246,6.006063938140869,5.121301651000977,13.617040634155273,2984627200
91,1.541154384613037,1.2288579940795898,2.7060890197753906,10.236998558044434,2984627200
92,3.9655535221099854,2.3476619720458984,3.652149200439453,12.241598129272461,2984627200
93,3.7109060287475586,3.592113971710205,8.049494743347168,8.24432373046875,2984627200
94,4.285754203796387,4.011549949645996,8.227991104125977,9.034757614135742,2984627200
95,4.3433122634887695,5.6591691970825195,7.821837425231934,11.368635177612305,2984627200
96,5.32670259475708,3.9800915718078613,5.725053310394287,7.90620756149292,2984627200
97,6.827859878540039,4.744550704956055,8.863329887390137,7.202757358551025,2984627200
98,5.16518497467041,5.49381160736084,5.52215576171875,12.169604301452637,2984627200
99,3.395587682723999,2.390866756439209,8.09521484375,9.534185409545898,2984627200
100,3.961966037750244,3.0485453605651855,7.146886348724365,9.107033729553223,2984627200
101,3.696929931640625,2.6804134845733643,5.42887020111084,8.094136238098145,2984627200
102,6.10526704788208,3.8653125762939453,7.628963470458984,9.475984573364258,2984627200
103,5.79806661605835,3.7653188705444336,8.067239761352539,6.923946857452393,2984627200
104,3.158127546310425,6.87919807434082,10.80717658996582,13.528609275817871,2984627200
105,3.7224040031433105,2.6795852184295654,4.325850486755371,8.416608810424805,2984627200
106,3.6158924102783203,6.3781843185424805,11.695785522460938,11.731821060180664,2984627200
107,4.23032283782959,1.7867070436477661,7.103313446044922,9.299598693847656,2984627200
108,4.996285438537598,8.8842191696167,13.63943099975586,10.647980690002441,2984627200
109,3.073768377304077,5.6410112380981445,15.209436416625977,12.417470932006836,2984627200
110,4.056346416473389,8.684590339660645,4.178598403930664,7.730822563171387,2984627200
111,3.2538931369781494,2.747728109359741,6.116874694824219,12.498603820800781,2984627200
112,2.857722759246826,2.4655282497406006,6.671941757202148,11.051210403442383,2984627200
113,4.342702865600586,2.8041157722473145,7.328919410705566,8.6146821975708,2984627200
114,5.3459038734436035,3.453479766845703,9.623614311218262,11.933255195617676,2984627200
115,5.189048767089844,7.388951778411865,4.389700889587402,8.13890266418457,2984627200
116,5.814882755279541,4.408590316772461,8.347994804382324,13.029572486877441,2984627200
117,4.770593643188477,2.2667150497436523,3.7121357917785645,8.647726058959961,2984627200
118,5.257779121398926,2.286898612976074,9.711723327636719,7.056967735290527,2984627200
119,5.775317668914795,4.96700382232666,4.002716541290283,4.376330375671387,2984627200
120,2.3507766723632812,4.550487518310547,7.460272789001465,10.433695793151855,2984627200
121,4.816278457641602,2.895460605621338,14.002472877502441,12.308090209960938,2984627200
122,5.108539581298828,12.476750373840332,10.719991683959961,9.706815719604492,2984627200
123,2.1187903881073,2.0093729496002197,4.999327659606934,8.188457489013672,2984627200
124,3.57908296585083,2.5839309692382812,7.8329668045043945,13.036823272705078,2984627200
125,3.269263744354248,2.687958002090454,7.783928871154785,5.526910781860352,2984627200
126,2.2926268577575684,1.1066687107086182,6.660318851470947,10.646931648254395,2984627200
127,5.503155708312988,8.338844299316406,8.497156143188477,10.689194679260254,2984627200
128,3.481396436691284,3.8278231620788574,21.42703628540039,26.114398956298828,2984627200
129,5.030616760253906,3.446024179458618,12.142415046691895,14.349224090576172,2984627200
130,5.67474889755249,6.513893127441406,8.874680519104004,12.732380867004395,2984627200
131,4.315582275390625,3.6231131553649902,6.8142194747924805,9.231290817260742,2984627200
132,4.310225486755371,3.1598339080810547,6.77793550491333,15.551517486572266,2984627200
