item,entropy,expected_surprisal,within_surprisal,between_surprisal,parameters
1,4.672687530517578,2.7261195182800293,8.362889289855957,6.990511417388916,11846072320
2,4.453466415405273,5.882577896118164,6.283961296081543,8.237970352172852,11846072320
3,3.3656816482543945,1.3967978954315186,7.478689670562744,8.722284317016602,11846072320
4,5.071023464202881,4.9823150634765625,11.019338607788086,13.019735336303711,11846072320
5,2.050741195678711,1.6977753639221191,5.230682373046875,9.07741641998291,11846072320
6,4.247739791870117,2.6139912605285645,7.402727127075195,8.25870132446289,11846072320
7,5.370540618896484,4.734101295471191,9.452584266662598,10.418783187866211,11846072320
8,4.827951431274414,3.777716636657715,7.80556583404541,6.69036865234375,11846072320
9,4.24586296081543,2.290804862976074,5.802492141723633,11.727385520935059,11846072320
10,4.151015281677246,4.887458801269531,6.574395179748535,14.386377334594727,11846072320
11,4.870486259460449,5.843714237213135,12.738741874694824,10.972373008728027,11846072320
12,4.534106254577637,3.3607144355773926,8.230945587158203,9.76696491241455,11846072320
13,3.2871499061584473,3.846299648284912,6.305485725402832,8.770055770874023,11846072320
14,2.653622627258301,2.297090530395508,5.5378875732421875,11.479907035827637,11846072320
15,2.362898588180542,2.9586000442504883,2.9924044609069824,7.35914421081543,11846072320
16,3.123239040374756,2.675295829772949,5.234455108642578,5.838218688964844,11846072320
17,4.187737464904785,8.796712875366211,7.882379055023193,10.921076774597168,11846072320
18,4.328036308288574,6.017824172973633,10.421464920043945,7.968381881713867,11846072320
19,4.3874335289001465,2.8387866020202637,7.233811855316162,11.242938995361328,11846072320
20,4.184079647064209,3.0600225925445557,9.296196937561035,13.196208953857422,11846072320
21,2.7408487796783447,3.5871243476867676,4.84525203704834,6.348834037780762,11846072320
22,1.0557198524475098,2.069952964782715,7.661290168762207,9.879290580749512,11846072320
23,2.2851040363311768,0.9569717645645142,4.94831657409668,9.41805362701416,11846072320
24,0.6072100400924683,1.7819561958312988,6.628406524658203,10.916950225830078,11846072320
25,3.092668056488037,2.899030923843384,6.117150783538818,11.845991134643555,11846072320
26,3.974637508392334,2.884549856185913,4.301180839538574,10.908205032348633,11846072320
27,4.645745277404785,2.955878973007202,3.9346866607666016,7.451953411102295,11846072320
28,4.761053562164307,3.004272937774658,8.522493362426758,8.650871276855469,11846072320
29,5.090415000915527,3.9560844898223877,6.4614362716674805,11.20980453491211,11846072320
30,5.121868133544922,4.041797637939453,9.023309707641602,14.502326011657715,11846072320
31,2.8997066020965576,3.3373043537139893,7.8764190673828125,12.462113380432129,11846072320
32,2.3530471324920654,2.1908841133117676,9.414266586303711,11.396796226501465,11846072320
33,1.3486984968185425,1.2201588153839111,7.118687152862549,5.728375434875488,11846072320
34,1.5934761762619019,0.961095929145813,5.339015483856201,8.640347480773926,11846072320
35,1.4286608695983887,1.349377155303955,4.291924476623535,5.983218193054199,11846072320
36,2.984863519668579,4.651871681213379,11.609354019165039,9.31234073638916,11846072320
37,5.638106346130371,3.918111801147461,11.650999069213867,8.979955673217773,11846072320
38,3.3460912704467773,7.0499420166015625,5.470211982727051,5.766462326049805,11846072320
39,4.51422119140625,5.537253379821777,6.777880668640137,6.582470893859863,11846072320
40,5.659480571746826,4.670716285705566,7.500010967254639,7.9945502281188965,11846072320
41,4.551325798034668,2.3054070472717285,7.7103071212768555,10.201711654663086,11846072320
42,5.770548343658447,7.036100387573242,6.545714855194092,11.91242790222168,11846072320
43,3.9017834663391113,3.683877468109131,7.193595886230469,7.230901718139648,11846072320
44,5.785306930541992,3.0527241230010986,8.2321195602417,10.657610893249512,11846072320
45,5.795446872711182,7.903975963592529,8.97127914428711,17.127283096313477,11846072320
46,2.7890093326568604,6.161562442779541,8.152803421020508,10.021162033081055,11846072320
47,5.757625579833984,5.43344259262085,6.806296348571777,12.399965286254883,11846072320
48,5.033553123474121,6.50513219833374,6.3929123878479,8.67103099822998,11846072320
49,0.4693622589111328,0.9757076501846313,8.395849227905273,10.409952163696289,11846072320
50,2.3173186779022217,0.7251989245414734,7.76930046081543,6.447011470794678,11846072320
51,6.1229400634765625,2.9428911209106445,5.588120937347412,6.93908166885376,11846072320
52,2.1088414192199707,1.327873945236206,8.998682975769043,10.602947235107422,11846072320
53,3.077749729156494,6.080146789550781,10.762561798095703,10.165225982666016,11846072320
54,5.678045272827148,11.949797630310059,11.299983978271484,9.894227027893066,11846072320
55,3.0316109657287598,4.27309513092041,8.508069038391113,13.634099006652832,11846072320
56,4.170169830322266,5.195217132568359,7.662665367126465,10.128833770751953,11846072320
57,1.5530039072036743,2.058786392211914,6.4853434562683105,11.045866966247559,11846072320
58,3.278799295425415,3.75338077545166,3.7836859226226807,10.352723121643066,11846072320
59,4.118166923522949,4.63129997253418,11.27754020690918,8.392762184143066,11846072320
60,5.409550666809082,3.1794867515563965,4.902276039123535,4.266371726989746,11846072320
61,5.52059268951416,8.924838066101074,9.421204566955566,11.833395957946777,11846072320
62,4.90279483795166,8.332237243652344,8.399140357971191,9.571454048156738,11846072320
63,5.15122127532959,4.2588090896606445,7.833298683166504,12.631779670715332,11846072320
64,4.957833290100098,4.296786308288574,5.408366680145264,10.314010620117188,11846072320
65,3.889096260070801,6.767361640930176,9.824750900268555,13.24012279510498,11846072320
66,2.933408498764038,2.8320651054382324,6.3045973777771,14.498588562011719,11846072320
67,5.022273063659668,7.836730480194092,7.640636444091797,8.449295043945312,11846072320
68,4.9120306968688965,4.451697826385498,5.909844398498535,11.655031204223633,11846072320
69,4.835048198699951,2.44024395942688,6.7235026359558105,6.642794609069824,11846072320
70,3.1305289268493652,3.5321903228759766,6.035931587219238,8.402657508850098,11846072320
71,4.75469446182251,1.9060204029083252,5.279146671295166,4.637163162231445,11846072320
72,3.953080654144287,1.4540046453475952,4.67435359954834,5.008353233337402,11846072320
73,4.455753803253174,3.4688310623168945,5.620543479919434,8.801313400268555,11846072320
74,5.7450642585754395,3.8330769538879395,7.611481666564941,10.186079025268555,11846072320
75,3.260976552963257,1.0686366558074951,6.061262607574463,5.805133819580078,11846072320
76,4.1015214920043945,2.3632116317749023,3.9679338932037354,7.6827392578125,11846072320
77,4.234081268310547,4.429389953613281,7.57658576965332,10.967840194702148,11846072320
